PhraseId,Sentiment
97160,2
144821,1
21679,4
143794,2
22357,3
80206,3
32264,3
8229,1
24555,0
57590,2
132139,4
25087,2
9163,2
56791,2
136515,2
106550,2
125003,1
39315,3
147984,0
149115,1
62791,2
96209,1
35589,3
71285,1
25581,1
141169,1
55425,2
51338,2
57907,2
32259,2
137055,3
146720,2
66592,2
138747,2
35592,2
65313,1
113959,2
15642,2
151125,0
86024,3
14075,2
36816,4
137551,3
11456,3
63736,2
92080,2
31506,2
88642,1
102507,3
83026,2
106338,2
11297,2
125962,2
134633,2
102535,2
114571,3
66085,4
32125,2
107176,2
47281,3
2989,0
53865,1
12394,2
133832,0
110820,3
146776,2
76446,3
142536,2
92751,2
53494,1
155073,3
11377,2
62070,3
143580,2
140010,3
129242,2
86911,3
25146,2
13149,2
32383,2
47858,3
70208,2
81213,2
44483,3
113545,2
5441,1
121653,1
118301,1
36378,2
106729,2
8888,2
146458,2
129850,1
149112,3
95895,2
7129,4
1957,2
131995,0
138598,2
18457,2
83908,2
146735,3
65876,2
139107,1
63943,2
148209,1
23224,1
5136,3
9610,2
68133,2
63166,1
87290,1
142773,2
149396,2
70276,1
68893,2
135614,4
77379,2
64335,2
112755,2
33860,2
122494,2
116321,2
70347,3
122337,2
120487,3
107609,2
55491,2
141509,3
93690,2
6809,2
136603,2
30536,2
124734,2
9917,3
119101,2
28907,1
64155,2
96726,2
103191,2
115748,2
97106,2
6417,2
23565,2
2136,2
126208,3
39318,3
150523,2
36865,1
111498,2
134521,4
72616,2
96456,3
154017,3
116886,2
115618,4
48340,2
101413,2
39790,2
54591,3
110858,2
60147,1
117884,3
63251,2
143190,3
101502,2
95390,2
108253,2
117268,3
60570,3
72683,1
102240,2
108146,2
44485,3
148090,3
105552,3
118950,2
1346,2
48540,2
51571,2
30029,3
136995,1
952,2
376,2
138980,1
71893,2
145076,3
74832,1
43824,1
72947,3
112081,2
113008,2
131663,1
118866,4
72255,3
4313,2
82274,3
131928,2
59553,2
153733,2
96271,2
57631,4
139815,2
137078,1
54824,2
78654,2
71840,1
154175,2
15914,2
9054,2
42162,1
14918,1
93290,2
32778,2
20109,3
124457,3
76947,4
134245,2
115629,2
61274,2
149454,3
143811,3
83500,1
70326,3
8322,2
125189,1
17309,2
80641,2
87307,2
33967,2
41477,2
22000,2
144694,4
6495,2
114914,3
132418,1
9062,2
8141,1
113043,2
109801,2
103694,2
154837,2
123241,2
53642,2
127093,1
18793,2
134803,2
112723,4
30905,2
129938,1
116253,3
132863,2
1629,2
26151,2
142462,3
117164,2
47429,1
121101,1
98031,2
113289,2
4239,1
20380,2
109524,2
45559,2
16037,1
42345,3
142566,2
102705,2
74948,1
38773,4
13958,2
56564,3
153649,2
32447,2
678,2
73457,2
111983,3
74395,1
106313,2
29104,2
37578,4
91632,2
45661,0
44620,2
141365,4
99684,2
63690,2
46934,2
3115,3
131267,1
151535,2
155845,2
106993,2
9801,2
113227,2
134977,1
119663,1
39208,1
74305,1
148780,2
57843,2
147669,2
25806,3
119751,1
111710,3
88826,2
22905,2
32719,2
128784,3
3504,2
96522,2
145860,4
96295,2
96885,2
51005,2
144104,2
11441,2
69026,1
34375,2
76915,2
41819,2
71362,1
153720,1
119276,3
76390,2
80579,4
19181,3
50914,2
11612,2
35687,0
101119,2
126591,1
103704,2
123252,2
10795,2
11371,2
55626,1
23124,2
150582,2
76814,2
53145,1
29846,3
79758,2
117604,2
110935,1
97100,3
125634,3
100510,2
79014,4
32813,2
38550,2
35117,3
15538,2
139284,2
89851,2
112632,2
125759,3
145275,3
112586,3
112865,3
38852,4
15614,2
155867,2
135780,2
55548,0
101077,3
139868,3
47046,2
7939,2
154279,1
12281,2
128205,2
112361,2
141522,1
103028,3
10884,2
20228,2
93897,2
7543,2
82337,2
84133,2
127900,2
13868,2
4690,4
46558,3
23319,2
121127,2
115858,1
71193,2
63879,2
36404,2
7767,2
30260,3
139731,3
76375,1
116354,3
102692,1
119419,3
114913,3
97098,3
142777,2
80753,2
31979,2
38062,1
71872,2
153254,2
16743,2
91000,2
152931,2
81390,2
114069,2
31195,1
155546,3
16730,2
68342,3
106773,3
48487,4
4317,2
149946,3
78998,3
16025,2
142919,2
41361,2
87992,2
130352,2
51987,2
75022,2
108350,2
134919,2
36229,4
23335,2
103651,2
85666,2
146100,2
21513,2
138144,2
120692,2
41981,2
48492,4
12587,1
55196,3
11315,2
85265,3
50469,2
150357,3
108207,1
147082,2
4592,2
65176,2
95357,2
128584,2
131524,4
88180,1
24536,2
50467,2
12977,2
122622,2
59793,2
149682,2
89416,2
46331,2
77148,2
67041,2
154853,1
7523,2
41604,2
34592,2
32058,2
62350,3
27390,1
124053,2
149582,2
8609,2
109017,1
112525,2
61055,2
106048,3
115231,3
47594,3
88590,3
22724,2
14298,2
3034,3
74191,2
11748,2
27360,1
95236,3
72071,2
6326,1
148358,3
57618,2
84996,2
26638,2
142184,2
81910,1
74672,0
62233,3
153870,2
21018,2
10703,3
155026,1
34805,2
38007,2
105238,3
29218,1
132776,2
107808,2
118862,2
17639,2
25614,1
14919,1
13218,2
77429,2
94253,2
45472,3
99968,2
12681,2
89625,2
24402,1
96825,2
137803,2
153858,3
141110,2
82842,3
143116,2
152001,2
142316,2
91019,2
129867,1
106180,2
104036,4
33217,1
141426,4
83725,2
51884,3
131864,3
18042,1
146379,0
102065,2
131770,1
51863,2
64830,4
133182,1
63468,2
143094,2
70247,1
118824,2
142337,2
46462,0
18277,1
140771,3
88543,1
107733,2
104859,1
109954,2
63390,2
118388,0
18747,3
109217,0
22488,3
12908,2
52479,2
57227,0
155754,3
155168,2
122430,2
135304,3
108537,2
28497,2
95125,1
69628,3
128813,2
115870,3
142260,1
40649,2
64616,2
55102,2
84891,2
27225,2
133996,2
138714,2
43747,2
76043,2
150207,1
111182,3
93305,2
61327,1
14880,2
140704,1
145178,2
108476,2
53073,2
4005,0
8645,1
8179,1
108009,1
150126,2
147591,2
119514,2
81821,2
44598,1
83780,0
15721,2
131282,2
107082,2
38534,1
90496,2
4248,2
63207,3
143077,1
14066,0
46790,3
13952,2
5704,2
149719,2
831,3
114513,2
27168,0
89895,2
18809,2
68886,2
61236,2
138602,4
40551,2
122023,2
134158,1
142665,0
128046,3
74423,2
37514,2
57624,0
50407,3
76726,2
5169,2
155033,3
97912,2
92465,3
13095,1
87352,1
130065,2
128438,3
120254,2
85784,2
50080,0
104479,0
6408,3
110372,2
133799,2
143035,3
4020,2
85724,2
93843,2
36002,3
95628,2
113966,2
28642,2
102936,3
72702,2
61757,2
80542,2
98278,1
25370,2
109141,0
59038,2
117769,3
122311,2
29479,2
91156,2
52564,2
65811,3
67448,2
18782,2
67272,2
31608,2
144915,3
118791,3
146225,2
73326,2
36736,1
93776,2
47828,3
29821,3
111460,4
61487,2
52656,2
93769,3
38164,2
93975,2
137227,2
16608,1
128106,0
25417,1
82734,2
19708,2
55563,1
49448,2
111118,2
127748,3
76473,1
55005,2
153835,1
123888,1
130489,2
1179,2
111939,1
45435,3
155248,2
61807,2
127531,2
59268,1
17149,2
142935,0
52964,2
69605,3
115171,1
136115,2
134728,3
67716,2
21519,2
30800,2
114759,2
63954,2
57600,1
24649,2
25505,4
1561,2
5907,2
14691,2
10291,2
106923,2
35750,2
32809,1
117619,2
111036,2
44073,2
106808,2
141399,3
55327,1
54776,3
69001,2
918,1
45228,2
107513,2
95773,3
6751,3
152274,2
98098,2
93001,2
56188,2
79075,2
126278,2
99628,2
44555,4
96067,3
32991,2
81922,1
100493,4
90670,3
125248,2
18816,2
120108,2
75569,2
103447,4
23264,2
100986,2
32236,2
63056,2
60195,2
146368,2
41227,3
43211,2
27604,1
107649,3
26360,1
115229,3
87337,1
56521,2
109463,2
90933,1
80330,4
94944,2
42876,2
20052,1
119279,2
72941,2
124857,1
50773,3
113552,2
124233,1
81550,1
24607,2
66273,2
103863,2
121926,1
125279,2
23944,3
127698,1
74843,2
123677,2
63977,3
18481,2
27573,2
9674,3
72460,1
40721,2
14280,1
11707,3
113573,3
89720,3
78921,2
58182,2
78551,3
152826,2
59757,2
115642,4
126012,2
41154,1
120335,3
155886,2
146380,0
31672,3
64144,1
109749,2
90049,2
24462,3
3586,3
126845,2
136860,3
101925,3
119830,1
62343,2
135483,1
97834,2
46242,2
83777,0
30234,2
108147,2
63156,1
81643,1
47382,2
20098,0
102187,2
69526,2
148260,2
41879,2
135180,2
97624,3
121750,2
150681,1
133515,2
38395,2
108859,3
100537,1
63707,1
89558,2
42797,3
61894,3
36473,4
31474,2
90122,2
151813,2
84330,4
107443,3
42074,3
116773,4
34677,2
52960,2
9542,1
47824,4
49740,2
9326,2
68003,1
152354,2
125723,3
64734,2
79749,3
10091,3
118003,2
111479,3
76658,2
126395,2
14934,2
51981,2
36082,3
60389,2
135488,2
140532,2
151836,2
28578,2
89754,2
4792,3
33108,2
24709,2
71234,2
100146,1
144427,2
29189,3
44467,2
102568,2
4697,2
60007,2
153209,2
41558,0
126896,1
32465,2
136048,2
95288,1
12289,1
148422,2
4191,2
31486,2
15225,2
111073,2
153717,2
95020,2
84596,1
92570,2
82042,2
94472,2
54484,2
144665,3
44917,2
62620,1
109925,1
22408,2
27150,2
75765,2
29174,2
36575,1
38273,1
37071,2
137359,2
50190,1
114797,2
99704,2
24023,2
133920,2
91618,2
71870,2
155002,0
142206,2
42977,2
10158,3
26185,2
128593,2
20702,3
63623,2
144529,2
75172,2
41143,3
43036,2
103341,2
57494,2
98667,3
143272,2
64235,3
89452,2
115214,2
47253,3
127855,4
119195,2
20739,2
122433,2
56871,3
139102,2
67926,1
36061,2
66222,2
64507,2
18342,3
79958,1
148978,2
146308,2
95615,2
2996,2
69123,1
50259,4
102549,2
45448,3
114629,1
70913,2
110091,0
59823,3
112671,2
154809,2
142396,1
35774,0
7036,2
2900,2
483,4
145872,4
112110,3
40206,2
131243,2
53598,2
126621,2
70571,4
113299,1
139314,3
47877,2
117496,2
679,2
74143,1
129069,2
34825,2
28198,2
99060,2
81200,1
53160,4
81110,1
1721,2
118225,2
99258,2
51750,2
107899,1
96326,3
1755,0
43784,2
88659,2
106629,2
74848,3
127668,2
20521,1
105021,2
148983,1
81244,4
9748,2
129950,3
124459,3
148115,2
110651,2
10246,2
141192,3
29521,2
76720,3
7697,1
16852,0
133399,1
98301,2
26718,2
59153,2
133870,1
56007,2
22040,1
83212,0
15838,3
138592,2
127351,1
48590,2
69275,2
37196,2
155554,2
62409,1
58722,2
116503,1
102789,4
32004,3
145490,3
71171,2
79448,1
59143,2
127264,0
150607,0
69368,2
60828,4
25084,3
1491,1
46766,3
59547,2
18425,2
12657,2
111796,2
30841,4
123116,2
125387,2
32049,3
39387,2
113455,0
6840,2
39654,2
75263,3
72148,1
7321,2
57344,3
74174,0
109872,2
9078,2
10096,2
102012,2
96174,1
125132,3
86434,2
97387,3
81176,1
89273,0
75669,2
40655,1
30614,2
116900,2
3123,3
155740,2
51436,1
97936,2
1891,2
92971,2
149031,2
85268,2
67962,2
149117,2
120222,1
47498,3
120090,2
90340,2
146056,2
2153,2
14421,2
41686,1
144289,2
53495,2
13873,2
126284,2
53344,4
88933,4
13141,2
134812,2
153930,3
64820,2
110860,2
125845,3
4112,2
12791,3
130645,3
118676,2
110750,2
109949,3
37534,2
117601,2
39543,2
125143,3
31120,2
115405,2
125870,3
37523,2
42048,3
118331,2
132572,3
54447,2
100307,4
61221,3
131481,2
153230,1
45171,0
124409,2
114928,3
43585,2
106640,2
98964,1
32820,2
79231,1
15476,2
33299,0
1256,2
23643,2
113218,2
133434,2
98362,3
4880,2
28565,3
67457,2
23546,2
138605,3
140875,2
82317,2
102515,2
52221,2
68699,2
149912,0
133130,3
2947,2
22445,1
147074,2
31663,4
16229,2
37240,2
3502,2
53935,1
49927,3
6997,2
103220,4
25915,2
81880,3
10835,1
153325,2
104781,1
150505,1
142322,2
135904,0
119629,2
15261,2
132519,2
71000,3
147165,2
39582,2
24025,2
116660,3
26860,2
21979,1
131698,2
96618,3
112059,2
60841,3
68614,2
124006,1
139751,2
10506,2
136865,3
48247,2
17665,2
27191,2
36053,2
34392,2
150017,0
103052,3
57678,4
72549,4
51568,3
88709,2
117160,3
52998,2
51020,1
67294,4
109122,2
29361,1
80017,2
58566,3
95425,4
136675,2
28288,2
24581,2
17270,2
74226,2
34216,2
70312,2
74996,2
99685,2
118619,1
8092,2
127135,2
62563,2
139562,2
65451,2
134697,2
134495,2
130387,3
46846,0
53064,3
143860,2
58397,2
124728,2
76245,4
91697,2
116150,2
6610,3
74109,2
133353,0
89957,1
67330,3
69618,1
44809,2
124804,3
48728,2
85381,1
15670,2
49662,2
4957,2
118976,2
21861,3
84842,2
28778,2
10317,2
53226,3
143941,0
18956,2
131694,2
145427,2
55861,3
144991,2
112049,3
136936,3
151158,2
77040,2
46527,2
16928,2
81533,2
56135,2
152348,2
141969,1
124858,1
147506,3
110938,2
103945,3
134060,2
105557,2
15627,2
71607,2
126051,3
35591,2
18766,2
103348,2
105817,1
146448,2
70479,1
28915,2
32045,3
94239,2
36569,3
29831,2
135405,2
65123,2
56394,2
27224,2
6088,1
53799,2
3699,2
15499,2
80008,2
143560,2
32964,2
73108,2
75401,2
47043,1
82382,3
60256,0
140695,2
91011,2
36304,2
36484,1
4878,2
10110,3
140454,2
61766,3
87131,3
14338,2
135753,3
132823,2
83460,3
90678,4
91650,2
3451,2
152182,1
23811,0
120518,3
20322,3
38643,2
3887,2
146397,1
30091,2
87305,2
47089,2
42597,3
93240,3
78858,2
38456,1
123922,3
34188,1
147250,2
33526,2
68059,2
115904,3
85715,2
119800,2
84511,2
55076,2
81628,3
43110,3
108546,2
71236,2
54199,2
53568,1
111037,2
73999,2
50688,2
73243,2
69617,1
154065,3
104623,2
26911,2
12402,3
26439,1
111360,2
20557,2
136796,4
142594,3
140345,1
149052,2
32385,4
32426,4
81108,2
100064,2
125549,2
16834,2
130088,1
124061,2
141049,2
76791,3
81837,1
101151,2
133069,1
5009,2
30980,2
23122,1
85706,2
144209,2
56248,2
83402,2
31153,2
7101,2
35173,2
42486,0
136241,2
143640,0
62987,3
102261,3
64098,2
39568,2
89826,4
81875,3
84833,2
57506,2
67486,2
124207,2
84189,2
8199,2
33604,2
81844,2
89790,2
121999,2
72403,2
119886,2
72732,2
73910,3
134946,4
114728,2
70656,2
53141,2
14102,3
137369,1
97024,3
143355,3
102395,2
131529,4
49319,2
150153,3
9379,2
61778,3
3765,2
95597,2
89229,3
48899,2
10249,2
81805,1
35784,1
18491,2
90541,2
115888,2
71132,2
79755,2
72622,2
85465,2
122424,2
91315,0
147754,2
93293,2
51801,2
27727,2
70554,2
38256,2
97549,2
49215,3
91226,2
8117,2
28195,3
48445,1
12780,3
9024,4
21185,3
114393,3
90450,1
37546,3
10596,2
141372,3
108408,0
69063,2
153183,1
37439,2
18513,4
108347,3
143919,2
119500,3
143987,2
9694,3
1472,0
69137,2
86511,2
10458,2
85349,2
128118,2
123726,2
42748,2
8763,1
14588,2
121496,2
83211,0
139263,1
31901,1
32732,3
136811,2
5072,2
68247,1
121582,3
36412,2
18989,2
4053,2
38586,2
33895,2
10047,2
143656,2
91884,3
5501,2
69248,1
46667,2
10323,2
88375,2
94073,1
48841,3
108077,3
17983,3
99952,2
89977,2
49179,2
98677,2
29114,2
127293,4
29683,1
115272,2
118498,1
50421,4
54238,3
111532,2
104365,2
35528,2
46336,3
63651,3
54263,2
5422,2
119097,2
145115,2
74438,2
54401,2
147021,2
56616,3
115312,4
16973,2
42784,2
75067,2
17389,2
53436,2
41506,2
145465,2
73569,1
116559,2
105182,2
135922,3
116648,2
77300,2
2857,4
20094,2
5663,1
46580,3
147807,3
130400,2
7833,4
9712,3
1483,2
59401,4
12032,2
11149,2
45072,2
90990,2
145313,2
35185,1
18061,4
7839,3
134635,2
116045,3
105772,2
56265,1
152618,4
38165,2
112253,2
32202,3
71923,2
55236,2
50453,3
29878,1
38670,2
11354,2
39200,2
69579,2
97652,1
52514,2
55579,3
9441,2
35027,3
93151,2
36668,2
141797,2
144730,2
25341,1
31241,2
81995,2
18214,2
24528,2
140888,1
32099,3
70501,2
35822,2
118117,2
32729,4
117581,2
101806,1
25908,2
10243,2
119963,2
90406,2
121417,2
32370,2
1747,2
131846,1
128972,2
102545,2
107852,2
115309,4
57896,1
149809,1
137260,2
18737,3
4422,2
66866,2
127886,0
98728,2
18942,2
155293,2
76628,2
80771,2
148777,2
133127,4
75918,2
124566,2
99564,2
31230,1
81334,1
79175,3
63432,4
1416,2
122895,2
4960,2
141753,2
148244,2
88363,2
80394,0
17520,3
83030,2
76837,2
80778,2
126467,1
2268,2
67015,3
14778,2
118666,2
118987,1
82443,3
5346,2
47651,3
72413,3
95034,2
26107,2
96903,2
28425,2
64847,2
94491,1
88744,2
136372,0
128900,2
129276,1
66759,3
14710,3
71795,2
151151,1
46192,2
33966,2
116943,2
117149,2
87443,3
76702,1
25319,1
140068,3
42956,2
20114,3
61842,2
24028,0
18453,2
141373,3
31187,3
10015,4
6418,2
34045,2
118782,3
121568,2
35003,3
16419,4
132170,1
17077,2
18414,2
72386,3
78358,2
56151,3
6910,3
114854,2
63436,2
28245,2
22702,2
144533,2
118160,2
74407,2
77811,1
11573,3
80229,2
22878,3
5355,2
116728,1
108266,3
103162,2
141662,3
6562,3
15600,2
134690,1
80924,2
100014,2
84324,3
19096,2
37070,2
106615,1
131792,1
47626,2
64545,2
38580,2
142454,4
128970,2
37021,2
145727,2
122808,2
65912,3
107237,2
37522,2
48234,0
73996,3
140310,2
17747,3
81913,1
134906,1
93955,1
52624,3
129889,1
72843,1
149716,2
115058,2
120535,1
22617,3
97021,2
137596,2
18609,2
93689,3
24469,2
35206,2
93777,2
25477,2
3166,2
132496,3
24272,3
71365,1
144020,2
141975,2
140802,2
20183,1
70962,2
26117,2
45364,2
71691,2
42772,3
81117,2
6738,3
3478,2
59586,2
9752,2
58690,1
148809,2
68736,2
15936,4
18358,2
155810,4
64724,1
57447,1
72591,3
58465,1
34076,1
14334,2
87996,3
24048,2
148208,1
120106,2
92086,2
8500,2
92054,2
119343,1
61276,2
1013,1
124648,1
42085,2
107434,3
113864,1
119083,2
112786,2
101585,2
9652,3
89277,0
118503,1
33661,2
68950,3
14950,2
81144,2
89924,2
151739,3
4060,1
49309,2
25617,3
52028,2
110167,2
106103,4
136556,3
23531,2
150502,3
60742,2
9252,2
66514,2
62790,2
17002,2
38812,3
143638,1
54417,3
113012,2
80763,3
124168,3
94590,2
4608,2
56002,1
54656,4
79635,0
4328,2
117411,0
27600,3
153642,2
48410,2
16260,3
14892,2
37340,2
139304,2
21362,2
145152,3
98136,0
122933,2
39062,3
92640,3
127219,4
85317,4
27177,2
55840,2
136071,3
33775,2
2892,2
119252,2
102996,2
7587,1
135435,2
48938,2
94672,3
128204,2
29240,2
24139,2
141551,1
37131,2
24569,2
149407,2
22703,1
81646,1
63081,2
15400,2
116300,2
141248,1
47214,0
8010,1
140054,2
112216,2
3719,1
111355,2
114398,1
59640,2
61452,2
101293,2
124624,1
50961,0
99485,3
74799,2
107812,4
36309,1
28683,2
84014,1
30212,3
98919,1
17410,2
24717,2
92120,2
114943,2
92345,3
32757,2
17108,1
129864,2
43775,2
98787,1
139641,2
24665,2
57812,2
72914,1
23625,2
99703,2
121513,2
139670,2
59235,1
16652,2
28776,1
15448,3
42655,2
12552,2
139830,2
66048,2
49967,2
37631,1
112933,1
40445,3
70648,3
147652,3
107306,2
13152,3
39913,2
124398,1
17878,3
57839,1
42144,1
135004,2
9612,4
107020,2
18882,2
78051,2
62025,2
149411,4
121522,2
78515,2
41222,3
151039,0
109951,2
68132,2
107401,2
94109,0
60940,2
121291,2
121357,2
140933,4
48819,2
107837,3
117941,3
119742,0
10190,2
6824,2
40147,2
81786,2
39499,2
137199,4
55080,3
66813,1
66945,1
100958,3
106824,2
46394,3
40329,3
34697,0
35880,3
21749,2
98599,2
94498,3
115823,2
46439,3
150558,3
83880,3
46877,1
142007,2
128083,2
82867,2
51003,2
62786,3
150671,2
74668,1
44699,2
17096,2
152141,1
113034,1
10349,2
138178,4
50566,3
142681,2
101834,2
68941,2
79450,1
77719,2
111409,2
116776,3
45268,2
32546,2
140726,2
36485,2
11540,2
152146,2
94842,2
146017,3
8850,2
66189,2
6181,4
3622,2
136696,2
24078,2
147452,1
36345,2
100313,2
82079,4
53973,2
123884,3
31461,1
38329,2
3258,3
40897,2
93800,2
38596,2
129220,2
98015,2
28568,2
95936,4
85116,1
105777,0
86438,2
8000,1
135337,2
112112,4
47814,2
32616,2
147180,2
26954,2
73734,3
55794,2
98891,3
118779,4
87742,2
11944,2
143683,1
68372,2
115092,3
82868,1
69775,2
125539,2
128415,2
46097,2
100922,2
74142,2
45380,2
107809,2
56493,2
140778,2
141475,2
76949,3
134762,1
32579,3
132182,2
31471,2
2319,3
110595,2
68350,2
120115,2
53258,2
26728,3
69883,1
79181,2
44282,2
130093,2
102860,2
103641,2
81877,3
32937,2
555,3
10942,4
44173,2
23396,3
24523,2
27587,2
57396,2
126774,1
15623,2
76353,2
104000,2
91323,2
15035,2
27334,1
6700,2
64502,2
15894,2
95796,2
58630,2
9865,2
123841,3
115354,2
16938,2
88228,2
102879,2
973,2
122445,2
66534,2
127865,3
91826,3
87424,2
131107,3
137874,2
132455,2
25426,2
143821,2
118359,2
2028,2
138564,1
82366,2
67512,3
23259,2
12674,2
56640,2
7245,2
34552,2
7958,2
45895,2
107500,1
24007,2
63609,2
152471,2
24926,3
10079,1
53210,2
141593,1
54244,4
120623,2
148613,1
23609,1
128035,2
17585,1
118923,2
55766,2
138909,4
39359,2
76844,3
47931,2
43317,3
1638,2
143687,3
13046,2
27831,1
53732,3
66117,2
112390,2
137697,3
94265,3
27445,2
68387,2
16392,2
117682,2
6466,2
68646,2
71821,1
116398,1
3996,2
153275,1
144004,2
83382,3
21091,2
110421,4
102217,2
22049,2
147983,2
136666,2
50942,2
60233,3
50853,3
148838,2
3219,2
139347,4
105820,1
56148,2
88154,3
24268,3
74121,1
145100,2
144153,3
53352,3
19821,3
3662,1
68618,1
20155,2
24898,2
136981,2
96601,3
86003,2
142527,2
114636,0
104169,0
28656,2
120186,3
141318,2
111707,3
19235,4
127082,2
61537,4
6623,2
86559,2
132004,2
100842,2
112446,2
53800,2
130133,2
132736,2
73855,0
16676,2
79923,2
28959,1
109366,2
82236,2
84047,3
40137,1
116985,2
61261,2
102078,1
155236,2
30559,4
65689,2
118060,3
71950,3
52664,1
76370,2
74581,2
6205,3
16865,0
146710,1
106117,2
29555,1
8991,2
61398,1
7916,2
119909,3
152076,2
80367,2
80918,1
64960,2
115626,3
155010,1
56927,2
1322,2
96994,2
88675,2
88318,2
105890,2
127766,2
42840,2
120387,2
87618,3
126937,2
133681,2
13775,2
106057,3
73525,2
114524,2
109791,2
142271,0
45356,2
61579,4
60497,1
28993,2
18667,2
90835,1
80156,2
82508,4
33610,2
18769,2
131819,0
36898,2
87580,3
8695,2
95408,2
145216,3
12048,2
89670,3
109395,3
113222,2
91208,2
20151,2
111112,3
51597,1
104645,1
83332,2
25178,1
31266,2
79765,2
65765,2
6109,2
124916,3
58733,1
129518,2
87040,2
6384,2
2307,2
75693,2
28872,2
95255,2
96348,2
20611,0
22574,2
141374,3
107984,4
37963,2
77221,2
72165,4
148198,1
79732,3
51881,2
80497,2
33325,1
155103,4
15711,4
150281,2
155866,2
65363,2
73644,2
59678,2
46693,2
60956,2
128802,2
112959,2
35941,3
17676,2
3172,1
21938,1
10160,3
121451,2
133362,4
29534,2
37169,1
15557,2
174,2
40275,2
102310,2
126196,1
77929,2
139381,4
95735,3
97551,2
143995,0
64246,4
133660,3
113984,2
12751,1
35705,2
54468,3
152661,1
82940,3
6899,2
27466,1
1368,2
65659,2
53684,1
83449,2
80116,2
3746,4
5561,1
608,2
27130,2
33798,2
115431,0
76773,2
60741,2
116121,0
34727,4
81684,1
32791,3
144365,4
133310,3
17669,2
114123,2
18995,2
18442,3
146247,0
72214,2
141823,2
116391,2
120598,2
113032,1
131699,2
66015,3
13118,2
53078,3
15728,3
69686,2
46503,0
38995,2
2695,3
44346,2
50949,0
44420,2
45595,1
155374,2
148859,0
76467,1
27082,3
100222,3
137825,4
154149,2
10775,2
21220,2
49222,3
153345,2
90607,2
133215,4
47260,2
114653,0
5402,2
36527,1
68134,2
16077,2
23737,1
96095,2
28323,2
72708,2
116569,3
101637,2
144870,2
43959,2
138949,2
134417,1
131476,2
5464,2
117569,2
87633,3
151162,2
63382,1
140292,2
25772,3
68629,1
121334,1
128833,2
10058,2
89059,1
101780,1
1524,2
71948,2
28012,2
53184,2
10786,1
141284,2
50937,2
154880,1
56025,2
114640,2
104555,3
40077,1
71577,3
76147,3
116241,2
5531,2
95469,2
109371,2
97132,0
132318,2
80518,3
136943,4
19754,3
43979,3
92576,0
27444,2
35496,2
7169,1
23781,2
35190,2
79896,3
10975,1
40274,2
29351,2
101211,2
23750,1
775,2
36959,2
21297,2
151112,2
82506,1
47881,2
118081,3
19328,2
112884,3
96088,1
151975,2
137277,2
150491,3
44605,2
148941,1
28781,2
30545,2
107697,1
140257,2
115783,1
118795,1
23186,2
27543,2
36129,2
42351,3
59601,2
88468,2
102453,2
40950,2
104831,2
21267,2
92033,2
2994,2
48554,3
94058,2
70517,3
48647,4
5059,2
104724,1
8382,2
301,2
102420,2
133541,2
139052,1
131799,2
95646,2
112640,1
137553,3
41369,4
151043,1
153102,2
40383,2
149451,2
80327,2
137774,3
56043,3
118807,3
29738,2
47454,2
148779,2
74946,1
108017,2
140767,3
152725,2
79447,2
19922,2
147447,2
107227,2
155650,1
114885,3
65836,3
111741,2
1433,2
42491,2
146870,3
107743,2
107470,3
52009,4
115835,2
155197,3
94496,2
35205,2
50697,4
26769,2
139685,1
124310,3
13798,2
94039,3
140022,2
63051,2
125511,0
71958,3
134741,3
126667,1
124228,1
113201,1
79275,2
31962,2
23870,2
35316,2
42857,3
151412,2
145792,2
30424,3
129686,2
54744,3
2601,1
19028,2
144458,2
69238,1
99108,3
11138,2
16828,1
33847,3
30925,3
83479,3
116227,3
88827,3
21914,3
68769,2
30262,3
89587,2
136586,2
56307,1
125882,4
59112,3
78665,2
26409,2
55206,3
42338,2
14236,2
96060,3
71526,1
31411,3
147830,2
108078,3
62010,2
116001,2
39549,2
91127,0
108683,3
154954,2
2930,1
74083,2
41570,2
41206,2
88513,2
1370,1
56744,3
121011,3
145116,2
35297,3
116363,0
108329,3
139401,2
72798,2
145892,2
54242,4
154471,2
142641,2
110505,3
71992,2
135177,1
123948,4
27085,3
115335,2
34103,2
42607,2
57121,2
88322,2
150434,2
56404,2
101845,3
71283,2
31624,2
13367,3
86172,2
114149,1
104848,2
121378,2
130622,2
60582,2
75875,1
137751,1
67777,1
120894,2
102889,2
141406,3
44921,2
154540,3
29282,3
50137,2
78084,2
97644,1
138290,2
23493,1
103780,2
31031,3
62950,2
81758,3
97710,3
48188,2
53089,2
67920,1
103048,4
55824,2
44391,3
105983,2
8348,2
40112,2
71174,2
103379,1
135535,2
11320,2
72656,2
86954,2
127168,2
99722,1
111835,2
98419,2
132338,2
109620,2
75996,2
27718,3
49534,3
129085,2
139000,2
52305,2
115869,3
147041,1
3194,2
55697,2
54293,3
27410,3
138126,2
42954,2
109230,2
9799,2
85240,2
75503,3
147718,2
143803,2
49513,2
79057,2
128251,2
13691,2
26033,2
131637,3
146573,2
123254,2
76551,2
97494,2
105538,2
102066,2
72251,4
134054,2
31350,1
75735,2
71876,2
6421,1
116127,2
46899,3
22365,2
73103,1
65698,3
123179,3
89528,2
13520,2
131580,3
120889,2
57699,2
67672,2
123741,2
9080,2
108440,2
95085,1
102406,2
126971,2
35830,1
116288,2
132038,2
93882,2
105370,2
